review,sentiment
"Just watched The Bad*ass of Bollywood and honestly, it’s a good movie overall. The story keeps you engaged and the performances are solid. At times, though, it felt more like a TV serial because of the production style — the look and feel could have been more cinematic.

The movie does well in terms of entertainment, but the climax was a bit disappointing. It could have been written and executed much better. A stronger ending would have made the film far more impactful.

⭐ Rating: 3/5

Good one-time watch, but definitely had the potential to be more powerful.",1
"The Bads of Bollywood is an absolute gem on Netflix. It’s raw, real, and beautifully crafted, giving a gripping look into the chaos and brilliance that shape the industry. What I loved most is how it balances honesty with storytelling — bold, unfiltered, and deeply engaging. A must-watch for anyone curious about the real heartbeat of Bollywood.",1
"It’s honestly funny to watch someone from such an affluent background like SRK’s son desperately trying to clear his image by mocking India’s narcotics bureau. Okay, we get it, you have the resources to pull it off. But here’s the trick: Bollywood has mastered the psychology of nepotism. They know people hate it, so what do they do? Make a film that openly “exposes” nepotism, fill it with talented outsiders to look authentic, and in the process flip the narrative to make themselves look cool and relatable. And of course, it also doubles as an image-cleanup for someone who was literally arrested, but can still pull this off only because of the very nepotism they’re pretending to laugh at. The irony is the joke",1
"Man, I watched the entire Bads of Bollywood* and in one word — totally entertaining! A young director creating something like this is so impressive. I’m still laughing while writing this review. The way he handled some real issues of Bollywood in a comic way was just brilliant — like that drug raid 
More
Was this review helpful to you?",1
Really amazing. Only the king khan can get entire bollywood cameos. Feels like watching om shanti om and some old movies characters. No one would believe it's an new director. Series was perfectly matched till the end. After long time we had seen something interesting about bollywood. Raghav acting was next level. 💯 Hope we will see more intresting web series by aryan khan.✨✨✨,1
"Thoroughly enjoyed. A masala entertainer with all ingredients of romance, drama, emotions, fight scenes, a crazy car chase, humour, plenty of star power, good background score, perfect casting and whatnot. Plenty of twists and turns keep you hooked. So many Bollywood references and tiny details to notice! Would highly recommend!",1
"“The Bads of Bollywood is an amazing series! Aryan Khan’s directorial debut feels fresh and highly entertaining. The storyline is engaging, the performances are powerful, and the production quality is top-notch. Every episode keeps you hooked and it’s totally binge-worthy. It beautifully captures the real world of Bollywood with the perfect mix of glamour, drama, and satire. A must-watch for everyone!”",1
"Just finished watching The Ba*ds of Bollywood on Netflix and honestly, Ariyan Khan nailed it! 🔥 The story is bold, raw, and super engaging from start to finish. The characters feel so real and the visuals + music set the perfect vibe. Definitely a binge-worthy series that’s worth all the hype. 👏",1
"The Bads of Bollywood is bold, flashy, and unapologetically fun. Aryan Khan’s debut blends satire, drama, and glamour in a way that keeps you hooked. The cast shines, the cameos are a treat, and the insider digs at Bollywood give it real bite. The music could’ve been stronger, but overall, it’s a stylish and entertaining watch 8/10.",1
"Now I saw the full show. and man ! what a show. full of unexpected twists and turns. Total filmy. Very entertaining! Fresh and very different. kept me hooked. I saw the whole series in one day :) :) super enjoyable takes you to a different world. highly recommended. Well done Aryan Khan. What a story !

I deleted my first review as that was just after 2 episodes. That was also positive. :) but this is more detailed :)",1
"So much and so many resources available but …. Probably this is what nepotism is about . He created so much above his maturation level …. Although boring but still technically it’s balanced. How much it’s of him … we have to wait and watch . If I forget who created this …this is boring 
This looks more of Karan’s personal project n he took it as his responsibility. This is how entire project is looking about. I don’t know if it’s real or Karan made it look look like it. Pls allow this chap to work independently without any influence.. will wait for his real work",0
"So exceeded my expectations. I didn’t expect something this good from Aryan and his team. As a newcomer, he really nailed how to make people laugh (which is funny, since he rarely shows it on his own face). The dialogues were another highlight; sharp, witty, and hilarious.",1
"Never thought this would be good, but I loved it. Love the plot twist. He has selected the best and most fitting cast, although some celebrities felt unnecessary. On second thought, seeing all the big stars in one movie was actually nice. Overall, Aryan has done a good job.",1
"It's good honestly. 
The characters are well-written, the story is good and most importantly the satire fits the show very well. Cast was good, Aasman's character felt a bit boring or too bold to survive. The music wasn't that good. The action scenes were well-done. The plot loses pacing or relevance sometimes. But I think there is the catch. it tries to mix satire with thriller which is difficult to do. So, naturally the plot diverts now and then.I really loved the dry humour and the cameos were random but fun to see. They didn't look too forced or imposing. I feel it is commendable for a debut series. And it is worth watching for one time fun. But again, he has a long way to go. If it was not his first show, I'd give it 3.5/5. But honestly, it deserves a solid 4/5 as a pilot work.",1
"Whoa what a show... I am not a person who watches series, I thought let's check this out n after 1 episode I decided to stay on n it was like a surprise.. very well done Aaryan Khan.. excellent work man.. congratulations.. please release next season soon.. perfectly blended show to keep the audience entertained in every aspect... Brilliant... 👍",1
"It’s so surface level as if someone watched actors’s promotional video, interviews , koffee with Karan , few reels and decided to write a story. There is no depth whatsoever , I simply refuse to believe that someone who has grown up in the industry has made this.

In a country full of so many talented people who have original stories to tell somebody has financed this. It is blasphemy for a fan like me who has been an avid fan of the industry.

I am truly saddened for the future of Bollywood. RIP",1
"Great direction, Aryan.
As a lifelong SRK fan, I thought you might always remain in his shadow. But with this, you’ve shown the world—and people like me—that you’re capable of creating your own light. Congratulations on stepping out and proving yourself so brilliantly. Keep shining!",1
"It's really worth watching it has all you need from the series romance, drama, twist and one of the best comedy. I highly recommend this please go and watch it.
If someone doesn't tell that it's someone's first project no one could ever imagine. Arayan really love up to his father's image.",1
"Binge watched The Ba***ds of Bollywood. Very engaging and slick. Everyone's acted very well. Aryan Khan has done a tremendous job. Doesn't feel like a first time director's work. The story is nothing out of the ordinary but the twist in the last episode made it very interesting. The problem is the excessive use of cuss words. And some vulgar & crude jokes and scenes, which add nothing to the story. It would be even more watchable, if they are edited out. Deleting a star for that !",0
"The show is very well made . From the first episode it keeps you hook with it's production quality , direction and storyline . All the actors have really done a fabulous job . But this series have some cringe moments which were really not needed . The climax and the twist was not at all expected . The climax may be or may not be  loved by everybody . Personally according to me it was not so good but the overall show was good to watch.",1
This show is very good and aryan khan has really made it fantastic with his absolute story and direction. The last twist was like really 89 percent copied from Final Destination Bloodlines if you watch it. There is very much abuse which I think there are two options for aryan khan firstly he like gaalis or probably bollywood stars say that much abuses and the 7th episode scene of Ajay Talvar son was absolutely shit!,1
"I'm not usually a huge fan of Indian shows, but this one was amazing 😭 so funny and so many little references that make the show top notch. This is genuinely a really impressive show considering it's by a fairly inexperienced director and newcomer actors! Everything was so well done, you could tell that this show had a VERY large budget",1
"I absolutely loved this web series! The storyline is gripping, the performances are outstanding, and the visuals are top-notch. Every episode kept me hooked and wanting more, with the right balance of drama, suspense, and emotions. Truly binge-worthy and one of the best Netflix series I’ve watched in a while. Highly recommended – 5 stars!”",1
"I'm African so it takes a lot to get me hooked on a show but this one was just amazing. 8.5/10 for me. Just when I thought I knew what was going to happen, it shocked me everytime. The acting, visuals etc is exactly what I wanted.

Aryan Khan, you have a fucked up mind and I love it.",0
"Thoroughly enjoyed this web series..... Very well directed..... Fantastic acting by all the actors. Impressed by Character of AASMAN n PARVEZ..
Overall it was great to watch ARYAN KHANS direction..
Maybe some cuts were required here and there, the scene which said climax waa not required.

Overall all the Actors have done a great job.",1
"To be very honest I had very little expectations from the web series. Once I started watching it I couldn't stop, just finished the entire web series in 1 day it is that good. It sort of forced me towards the next episode. The ending is crazy, I mean really crazyy. I don't think there could have been a more surprising ending. The direction is also very good. Worth watching trust me on this.",1
"I cannot believe a 27 year old Aryan Khan wrote and directed this show. It was amazing, dramatic, witty, and just a great balance of everything in between. Cast did GREAT, main leads and the supporting cast were amazing. 10/10 recommend. Also I cannot wait to see more from Aryan!",1
"It’s truly a shame when a show with a promising premise is utterly ruined by a complete and total lack of class. I had hoped to enjoy the show, but after giving it a chance, I couldn't endure the constant, foul, and frankly, lazy language. What could have been an engaging story is instead a cringeworthy barrage of profanity.
The swearing in this series is not used to enhance character or plot; it feels completely gratuitous, like the writers simply didn't have the talent to create compelling dialogue without resorting to every swear word in the book. It's shocking how often the characters use the ""f"" word—to the point where it becomes unbearable and just plain tedious. It's a shame to see an otherwise good story flooded with such unnecessary vulgarity.
I was extremely disappointed and couldn't sit through more than a few minutes without being completely put off. There was zero enjoyment to be had. What a waste of potential. Feel sorry for SRK",0
"I rarely write reviews for any movies or webseries! But Man this one was amazing.... 
Every actor/sideartist did a fabulous job!! Lakshay and Raghav absolutely loving performance. A total fun bollywood masala banger! Fun addictive content after a long while. Waiting for Season 2.",1
I only watched first episode and I came here to leave my review.  Im shocked by negative reviews mostly fake negative reviews.. we all know who is giving negative its all political propaganda against srk and his family . Just watch the show its damn good and yes master piece.  Do check my reviews history as its genuine review and do click on others negative reviews will see they all fake just try to ruin the reputation of Khans .. but fortunately series is too good so negative reviews won't really bother .. must watch 10 out of 10.. watch it and thanks me later,0
"Aryan directional effortsbhas paid off. Very interesting n entertaining. A lots of irony comical situations.pahwa character was hilarious n funny.everyone had their moments n cunningness. Aryans touched the drug scene .
Anyway congrats Aryan on your success. God bless you with more such enthusiasm n efforts.your father n family must be proud of your achievements",1
"What an absolute disaster. This show is the definition of style without substance — except it doesn’t even have style. It’s nothing more than a painfully overhyped PR stunt shoved down the audience’s throat with flashy promotions and zero content.

The direction? Amateur at best. The screenplay? Written like a bad school play. And the dialogues — just an endless parade of forced abuses thrown in for shock value. Newsflash: swearing doesn’t make your show edgy; it makes it lazy.

If there was a competition for most pointless waste of time, this show would be the undefeated champion. Watching it felt like being robbed of precious hours of my life — hours I’ll never get back.

Verdict: Don’t just skip it, run from it. Even hate-watching isn’t worth the torture.",0
Its just average first few episodes was great its all depends on the cameos of stars and The uncle character is a totally waste story was cheap the last episode is very subjective you either hate it or like it. You can see how much production value they put it on. if some one new comers or not aryan khan make this its was totally unrecognized unforgettable. so all these mostly reviews are fake and pr is very high because of srk team.,1
"The insane world of bollywood has a new psychiatrist and he is kicking ass . The very novelty that he is behind not front of the camera has already bought him all the browny points plus the halo so right fully earned.
You need to have very inventive and relevant topics and characters to help this subject fly. The insider that he is has managed to give a very engaging and caricature based view of the potboiler called Bollywood . Fast fantastic and fanatic",1
"It's hilarious, outstanding, fantastic, mind-blowing series that i have watched right now, unbelievable that a 27 years old boy made it so well. I am Mesmerized, and feeling so blessed that we're gonna have the best prince Director ahead, production of The king of bollywood. Really it's too much fun.",1
"It's hilarious, outstanding, fantastic, mind-blowing series that i have watched right now, unbelievable that a 27 years old boy made it so well. I am Mesmerized, and feeling so blessed that we're gonna have the best prince Director ahead, production of The king of bollywood. Really it's too much fun.",1
"When I had seen Lakshya as Puru, which was a brilliant serial and this boy had acted fantastic well... I knew he would be a big star... N yesss I loved this series . Proud of Aaryan after all the criticism u nailed it... U Nailed it... What a cast, u proved that u are real Simba son of the King...",1
"Wow amazing series. This is as good as SRK any best movies. Huge congratulations on a brilliant series. Aryan has exceeded the expectations and smashed it out of the park. 
SRK must be proud and little jealous as well .
This has everything , just keep the season 2 as good as this unlike others who make shit",1
"The story is good. Action is good aaasman did goood jod. Sanya loooking so hottt. Karishma is stunnning. Overall good direction by aryan Khan. Good to see second part of this asap. But I think end could be better. But no issue 

Raghav bhai love u man. My man 😂 you are a very talented person. 

Regards
Aman",1
I am a king khan fan.. So I had to watch the series.. Honestly I didn't expect Aryan will did such a splendid job as director compared to his sister Sohana as actress.. This is so great and 7/10 in comedy.. 6/10 in romance 6/10 in twist. Impressed by Raghav very much .. overall veryyyy entertaining,1
"A great debut by Aryan the Director. The same old story but the way he has used Humour in this series is awesome. Good performances from the cast especially Raghav, Bobby deol and the character who played Bobby's son in the film were great. A fun filled entertainer. A Good watch👍🏻",1
"Really good! Not boring at all — I didn’t skip a single scene. The climax was great, comedy was spot on, acting was strong, and the action was impressive too. No overacting, no forced comedy. The direction was excellent. Unlike the kind of films Karan Johar makes with star kids, Aryan’s direction was a thousand times better.",1
What a show mann!!!! Totally refreshing and entertaining. Didnt expect the story to take such a wild and entertaining turn . All actors have done great job and the celebrities presence have added so much life to the show. Last but not the least Aryan Khan has done the best job. He has just lived beyond expectations.I totally enjoyed and loved the show ❤️❤️❤️,1
"Honestly, it’s refreshing to see how someone can casually yet sarcastically explain things so clearly not just clearing his own name, but also the entire Bollywood’s. 

As a director, he shows us exactly how we see Bollywood but from their point of view such a brilliance.

My opinion about Aryan Khan has completely changed at this point, and I feel we should remember that what we see and hear isn’t always real without a proper enquiry.",1
"was hesitant to start, assuming it would be another overhyped Aryan Khan project, but the first few episodes actually gave me hope. They hinted at a more realistic and satirical side of Bollywood, and for a while it worked. But then came the unnecessary Bollywood-style action sequences that shattered the realistic bubble, and worst of all, the pointless incest angle. By the end, it fell back into tired clichés. A wasted opportunity that confirms Bollywood still can’t let go of its old formula.",0
"What a Show Man !!!

This Is Literally First Time I Am Posting Any Review Of Any Movie Or A Series Because This Aryan Khan's Directorial Web Series Has Forced Me To Do This...

Fabulous Righting 
Fabulous Acting
Fabulous Twist and Turns
Fabulous Climas

4.5 Stars Out Of 5 Stars

Brilliant Lakshya Raghav And All Actresses And One And Only Aryan Khan 

Hat's Off Man 🎉",1
"I usually refrain from watching shows with colourful language & violence, however made an exception for this one & it was JUST SUPERB !!!
Not only is it brilliantly made, but ultra entertaining with outstanding acting.
Aryan Khan, I wish you continued success for a lifetime ! Cheers!",1
"Unfortunately despite all the hype , this failed to impress. The plot was too draggy and the scenes seemed all over the place making it hard to follow. I also found the level of profanities used by the characters to be jarring. For a first time director, I must say it was a good effort from Aryan overall however it leaves room for improvement. I trust that with time and honing of skills, he will do even better in future.",0
"This show is amazing. Everyone should watch it. It's a great start to Aryan Khan's career. Older writers and directors should learn from it what audiences want.I don't want to dwell on this further, and I urge all of you to watch the show.",1
"Bads of Bollywood is a refreshing take on cinema, blending humor with sharp insights.
The storytelling feels raw, honest, and incredibly entertaining.
It sheds light on Bollywood’s lesser-known sides with wit and style.
A must-listen/watch for anyone who loves movies beyond the glitz",1
"This webseries is very funny to watch and full of entertainment. The topic itself is bold and interesting, and the show keeps you hooked with its humour, cameos, and satirical take on Bollywood. Aryan Khan’s debut is refreshing, stylish, and worth watching. Definitely a fun series to binge.",1
"As expected, Hindi series are going down side.Too much Overacting from so many actors. Just emaran hashmi and bobby deol done a good acting. Story is in bad category. Direction by aryan khan is also below avg but better than worst. 
Some dialogues are good but not story requirement. 
Sone funny points in starting of some episode. (Only reason that I watched till end)
Dont waste your time here.",0
"The first-time director Aryan Khan has absolutely nailed it! 🎬 Loved the series—I binge-watched it in one go. Every actor has done a brilliant job, and not once did it feel boring.
Fabulous script, top-notch direction, and outstanding performances all around. Go for it.",1
Amazing movie. This is an honest review as I attended the movie premiere and I didn't expected anything from this movie but it surprised full of new elements and aryan khan has really explored the Nepo side of bollywood highly impressed we should always appreciate the correct young talent. SRK has raised his son right,1
"I honestly went in with zero expectations, thought it was going to be trash like Archies. But after finishing the whole series, I’d say it was definitely worth watching. It’s not on the same level as some of the top Indian Netflix shows, but still a solid watch overall.",1
Well balanced drama based on reality .Riaky subject chosen and delivered well .  Very engrossing and entertaining. It’s a very unique attempt of entertainment. The hard work of Aryan showed ; too good for a first entry into this industry. Highly talented .,1
"“Aryan Khan’s directorial debut is bold, witty, and full of heart. ✨ The Ba****ds of Bollywood doesn’t just entertain—it dares to poke fun at the industry while celebrating its madness. A stylish satire with strong performances and plenty of surprises. Definitely worth the binge! 👏🎬”",1
"The cinematography was good, and of course, the colouring was done by Red Chillies Entertainment, so no doubt it was brilliant. The songs may not be all-time chartbuster type, but they were well used in the series. The screenplay was excellent 👌, and there’s an unexpected twist in the story that will leave you in shock and completely change the whole plot.",1
"Bads of Bollywood is pure madness in the best way possible! Bold, stylish, and sooo addictive you can’t stop watching once you start. The performances? Killer. The vibe? Unmatched. Finally, something that feels fresh, daring, and unapologetically entertaining. Bollywood really needed this punch of crazy energy and I’m here for it!",1
"This tv show is fu**ing Baddaas 🔥🤣
Personal Rating - 7.8/10❤️

It's been a long time since I've seen a good Bollywood comedy. I really enjoyed watching this series❤️🔥
The way some adult comedies are kept is great 🤣🤣
I liked all the cameos (except Salman Khan's cameo), especially Emraan Hashmi, SRK, Ranveer Singh's cameos are hilarious.....🤣🔥
Raghav and Lakshya did a great job here🙏...their acting is great, and Raghav pulled off the comedy brilliantly🔥🔥❤️
But but but the F**king  Climax 💀💀🕳️🕳️",1
Interesting. Performance by Lakshya is TOO GOOD. Even his Screen Friend did VeryGood Job. Lakshya’s Screen Manager & his Screen Girl friend- both Females have done VeryVery Good. Though the End - Car Chase & Fighting Scenes Are Typically of Commercial Movies of mass. Worth Watching. As a First Directorial of Aryan Khan- 👍,1
"What a best series, i ever watched. Bestestttt and so amazinggg.
i am not a web series person, but still i watched and every episode wass full on fun, from drama to romance, Action to emotional, Entertainment to full on fun. Every thing was on a top notchh. Whole story was 🔥.  Every character, like OMG !!!  Bestest drama i have ever seen 😍😍😍",1
"Its a decent show. Definitely better than many things you are watching on Netflix these days.. Atleast they have tried something different.. 

Definitely a few things could have been better but here people r either giving it 5 stars or 1... both of them have their personal reasons... 

If you trust me, this show is 3.5/5 but i am giving .5 stars for trying something different..",1
"What a stupid crappy show. 

Shocked to see the show and even more shocked to read the reviews... Seriously where has media integrity disappeared??? 

A perfect example of how a rich spoilt star kid can waste truckloads of his father's money just because he doesn't have to feel the pinch of it. 

Imagine any other first time director making a show like this. The media would have ripped him and the show and the actors to bits and the director would never have got another chance ever again. 

Total horrible crap. 

The 1 lone Star is for lakshya lalwani who gets out of this shit with just a bit of it on him.",0
"Story is more of how film industry or bollywood works. Instead of sugar coating, reality is shown in a satirical way. Aryan did very good job for a first project. Almost all the big bollywood stars are in this series. Every one acted well but Raghav is too good. It is much better than expected and a good entertainer.",1
"Go, watch this show! New, fresh something that you haven't seen for a long time. Awesome debut by Aryan Khan as a director. The performance of all actors are really good. Unexpected cameos. Everything makes this series a perfect entertainer.",1
"Being from Bangladesh 🇧🇩, I have to admit I’ve been frustrated with Bollywood for a while, having seen so many disappointing shows. I honestly thought they couldn’t bring anything good anymore. But Aryan Khan’s show proved me completely wrong! The plot twist is amazing omg! Overall, it’s truly fantastic.

10000000/10",1
"The Ba***ds of Bollywood is an out and out entertainer. It's pure madness. Hilarious, stylish, and unapologetically dramatic.
It’s a true masala-packed ride that keeps you hooked with its perfect blend of comedy, chaos, and charisma. A must-watch for anyone who loves Bollywood at its loudest and most entertaining best.",1
"The movie is excellent but language too fresh. I did not like it. I think this movie was made for todays street people no offense Arian khan did amazing job for first time directing. So proud of him.  My son started with rap music and he used this language. We thought it was not expectable for our community. It was 10 years ago. Now time changed.  
Best of luck.",1
"as a new comer woo my god Aryan you have done a superb job , on that particular DAD scene i cried like a baby , I also lost my father at the age of 4. I loved it bro. god bless . and everyone should watch it.",1
"Technology is getting good in every movie and series infact the visual effects were good here..
Overall color, light, angle and each thing turned out to be perfect.. 
But the main fact that matters is suspense and storyline. And this series did the best here and so It's a 5 star..",1
"I have to give it to Sharukh Khan son well done.  When Aryan Khan name comes up the first thing that comes to mind is the drug conspiracy which was plotted and planned to do him over.  He used that negative thing which was a big part and a big test for him and his family and put into the first episode.  Genius guy just like his dad, he didn't hide from it or cover it up he put the same drug issue into his first production.  Genius this boy will keep the Khan name going",1
"Enjoyed watching such an a entertaining web series. 
I never thought it will come out so well.
Congratulation Aryan Khan for your debut. 
All the best cast crew Badass of Bollywood 
I wish you all the best fitness project",1
"This was the best Bollywood webseries man! This what we want to see, amazing storyline amazing dialogue, so talented aryan is MAN! I just completed the series i really appreciate y'all! This is fabulous! I can't express my feelings fully but for now this was superb 💯🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻",1
"I've always loved Indian films and thought I'd seen it all, till I watched The Bads of Bollywood. All the familiar tropes are in place — love-hate drama, power games, nepotism, the underdog narratives, drug scandals, underworld connections, all portrayed in a fresh and unique way that is beyond awesome!!! A great show indeed.",1
"Watched it coz the trailer was impressive plus it was Aryan Khan's directorial debut. It was an entertaining series but the direction was not consistent. It was a mash up between the filmmaking style of Farah khan and Madhur Bhandarkar. 
The bad language, the abuses after every line was not necessary. Its not meant for Family viewing. Aryan shud take care of that next time. 
The actors did a good job especially Raghav Juyal and Bobby Deol. 
Overall a one time watch.",1
"Gripping, irreverent, flashy, sharp, witty, funny, MASSY and bonus: amazing chemistry! This is what was missing from Bollywood for a while now!

Update:
Just finished the show
That was quite an anti climax, huh
But was a mad ride and picked up at the end :)
Waiting for Season 2!",1
"Aryan Khan’s debut as writer-director in The Ba*ds of Bollywood is a compelling entry into OTT — his distinct voice, sharp humour, and layered character work make the series stand out. The cast delivers skillfully, elevating a story that is both entertaining and heartfelt, proving Aryan isn’t just the son of a superstar — he’s a creator worth watching",1
"Ba***ad is literally such a vibe 🔥 The plot is wild, the drama is top tier, and the performances had me hooked fr. Loved every bit of it – def a must-watch if you’re into something raw, crazy and super entertaining. 10/10 would binge again 👏✨",1
"Bads of Bollywood is a hilarious deep dive into the glorious disasters of Hindi cinema. With sharp wit, playful roasting, and pure love for the madness, it turns cringe into comedy gold. Totally worth watching-equal parts nostalgia, fun, and sass. A must for every Bollywood fan!😎👌🏼",1
"This is Phenomenon..
I binge 15 hrs a day.. No Series kept unwatched.. 
First ever watched a Hindi Screen Play nd description so unparalleled.
Gave all the ⭐ which I feel is lesser for the Actors, and offcourse the writer nd Director ""AK""
What an Art, it binged me for hrs nonstop but not a single peace of it is meant to be skipped.!!
I already have the S 2 in my ""Head""",1
"Good one.
Multiples cameos and funny.
Standout where Raghav, Lakshay, Rajat Bedi
Storyline was good on the lines of comedy and satire.
Conclusion could have been better and was a bit odd but the take on drug raid was excellent..lol
Would give 9/10.
Aryan: excellent Direction.",1
"I was not expecting this, ohmygod Aryan it was just so fucking awesome. You didn't leave any clice. Ih had that mirch masala wala bollywood, that fight scenes jo hazam nahi hote and that oh so Romance and that never saw it coming wala twist what a series. And big kudos to lakshya and Raghav ❤️❤️❤️ loved loved loved it.",1
"Movie - Bads of Bollywood 

Review - I just watched the first episode of this drama on Netflix.
This show is Unbearable and a Total disaster 😂 
I bet you can't even watch 1 full episode.
The intent of this show is to whitewash NEPOTISM and DRUG ABUSE in Bollywood.

They have a character in this movie who looks exactly like ACP Wankhede who arrested Aryan Khan. They havemade him a joke and tried to white wash drug abuse in Bollywood.
SRK used his muscle power to get every actor, director and singer in his son's movie and delivered this Shit 🤣 
Such a bad movie 🍿",0
"It was a great refresher series. Very witty and dark sense of humour. Showing friendships, loyalty and dark secrets in families.. and how its kept quiet because you are under the limelight. Great watch. Bollywood needed to provide something new ❤️❤️",1
"One of the worst web series I’ve ever watched! Completely overhyped and stuffed with 90% of Bollywood’s faces in supporting roles that add absolutely nothing new. The content lacks depth, originality, and coherence, and it’s painfully clear that the fake 5-star reviews are doing the heavy lifting.

The script is weak, the storyline is dragged out, and the forced drama makes no sense. Within minutes, it resorts to unnecessary abusive language just to seem “cool.” The flow is disjointed, the narrative unengaging, and it ends up being nothing more than a showcase of nepo kids doing nepo things.

A total waste of time — don’t fall for the hype. To put it simply, it’s a messy Bollywood circus disguised as a web series.",0
"Ba***ds of Bollywood is a very honest and raw take on the dark side of Bollywood.It doesn't seem like Aryan Khan's directorial debut.Such a well scripted and entertaining series! A brilliant director in the making.SRK must be proud of his son.Interesting cameos and natural spontaneous performances by the cast.Way to go ,Aryan Khan !",1
"Superb superb series. Light hearted comedy. Mazaa aa gayaa. Baaki sab jab iss samay bass crime crime crime pe series bann rahi hai. Such a nice break. Not a single dull moment. Really enjoyed. 

Kudos to the whole cast and of course, Aryan khan. ❤️❤️",1
"I just loved the series.
Aryan Khan really surprised everyone — The Bads of Bollywood is brave, sharp, and shows he’s got real directing talent.
Such an amazing and entertaining show 👏🏻🤩.
Must watch..!",1
"Faadu hai faadu!
Go for it!
All the characters made with perfection!
I've never seen such a crazy indian series in my life!
The acting level is on peak!
Every actor is perfectly fit for their role!
And story is📈",0
"Paisa Wasool! This is not a Sanjay Leela Bansali or Anurag Kashyap film, so don't look at it critical analysis. But this is entertainment at its best with very good content, characterizations and humor. The story might not be OMG, but the storytelling is👌",1
"Absolute entertainment, peak entertainment, reminded me of the Farah Khan masala movies which were so empty but soooo fun to watch. Now this series takes itself seriously but never looses its bollywood swag. Good plot yet super fun, this is a must watch.",1
"Man of few words Aryan Khan but his talent speaks volumes through his directorial debut B***ds of bollywood. Just binged watched the entire series in 1 go. Its funny, witty, entertaining & classy. Can't wait to watch his next project!",1
"The most entertaining show of the recent times. It is a typical bollywood masala. Packed with comedy, emotions cute love story. New but promising cast, favourite being Raghav. And above all the best directorial debut. All the best Aryan Khan, it's just the beginning...",1
"*The Ba***ds of Bollywood* is a riotous satire that skewers the industry's nepotism and drama with sharp wit, stellar performances (Lakshya and Raghav Juyal shine!), and meta cameos. Aryan Khan's debut is chaotic, indulgent, and wildly fun—perfect for Bollywood fans who love a good roast. 4. 5/5 stars!",1
"we already know  the movie cast  talent in other projects, here we seen acting them as more free spirited, and everyone just killed it. 
the captain of the ship ARYAN's brilliant direction, comedy, romance, drama, action etc ,""By focusing on the right areas, he played his cards perfectly"". All the best to the future journey",1
"It was just amazing, perfect bollywood blend , amazing action great acting done by Raghav like amazing. All the actors had a great impact even if they had a small role , MUST WATCH if you like action and comedy blend. Great work done by Aryan Khan and hats off to the climax and the twists ..",1
"Overall, D Ba***ds of Bollywood seems to be a amazing but mostly fun effort. If u’re some1 who loves Bollywood itself—its drama, glitz, gossip, insider jokes—n u don’t demand fresh groundbreaking storytelling, u’ll likely enjoy it. It’s made to entertain more than to deeply move or surprise in unexpected ways.💫✨",1
"Wow, such an amazing series. I didn’t have very high expectations in the beginning but I must admit that as a debut Director Aryan Khan just nailed it. Such an entertaining series. Raghav and Lakshya are amazing.",1
"Bobby Deol is very impressive in every frame.
Well directed by young boy at such a young age as a directorial debut.
He knows what sells in market.
Certain scenes r very innovative.
Well done 
ARYAN KHAN 
U WILL DO WONDERS",1
Loved the show ! It shows that Aryan has a thinking mind and of course he gets help being a superstar son but all of us are supported in our journeys too so kudos to the team. My best Jr !!,1
"Seriously deserves a 5star . Ya the VFX was too much for the car chase but that got covered up with all other marvellous edits , comic timings and direction ! 
Ya cannot watch with family but a good series to watch , will keep you hooked every second .",1
"Watching Bads of bollywood, I am hooked since the first 10 mins, its tooo tooo tooo good. For someone whos a Bollywood fan, soldier soldier, tammali mara, this show is ammmmmazing. Its a walk down the memory lane. Wow Wow. Absolutely loving the show. Cant miss a minute! Hooked Hooked Hooked!!!!",1
"All the generational talent and unlimited exposure to international cinema and money and this is what you get from Aryan khan? It’s cringe AF and a wanna be star kid turned it into even shittier shit! Lakshya and Raghav are the only saving grace but what can you expect from the actors when the director is a noob with unlimited resources at his disposal? Don’t waste your time, I did that for us. Save yourself from watching this piece of utter non sensical crap on Netflix.",0
"Weak plot bad actors and all the film stars are stealing the spotlight for an already weaken plot and has no logic all of our hero ""asman"" does throughout the show has no logic behind his every action 1.tearing the agreement (legal offence),2. Fighting in the bar just for his show not being played, 3. Punching ajay talvar in an award show. One stupid thing after another the spotlight of all the camio is the thing that carries the show but it's also an double edged sword as it takes away people's attention from the main plot.",0
"the show was ok ok.
I enjoyed it a lot. I have to admit that 
Ariyan did a great job truly. As its his first diractal project. And he really succeed.
I am gonna rate this show 4/5.
Waiting for ariyan's future shows and projects...",1
"This series is one of the finest that I've seen in Bollywood, showcasing significant efforts from Aryan Khan. It's a fresh take on the industry, with Asman Singh's character portrayed brilliantly by lakshya lalwani The show incorporates a lot of Indian gali , especially the Delhi style, and is a true representation of Bollywood's badassery",1
Great creation and new beginning of the bollywood love this show and screen writing .. full appreciation to aryan khan to make this banger as he wants to be.. it connects everyone and he has that privilege to represent it and he never missed it... Love it n must recommend by me 🥰🥰,1
