"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjUa46DOUgfjebe3hj1lXD1IlnJf0wGQXq1m4ulfxh26Rr7znCER=s128-w32-d-h32-cc-rp","Satyendra Shukla","a week ago","Really a fantastic movie. Can't believe that it's the first movie of Aaryan khan 🔥.
Nice story and nice acting all 10/10🎉.
Can't wait for the second season 💫🍕.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV2b41Hr3c_xDsHCRabHws-SfyvlSeZIADfVpZhxJCNLkLA9Z-0zQ=s128-w32-d-h32-cc-rp","Sneha Shaikh","6 days ago","Definetly worth watching. No doubt excellent casting... But it's optimization of the cast and Cameos that stand out. Twist at end is not for everyone but that's what the title is Abt after all . It adds up.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocL15SbWAEawmfV586hlcepPrggnPqh9SQ45ShviDNRWz4rRMg=s128-w32-d-h32-cc-rp","Foysal Ahmed","6 days ago","Love the cinematic tone, VFX, and the storytelling. We are seeing something new after a decade in Bollywood.

Thanks Aryan for this amazing series. Eagerly waiting for the season 2!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUjDHM2fVv6ue13CA7rSjNlHRF8HJpKgMAPbOAthVp95cZYMdvU=s128-w32-d-h32-cc-rp","Kamakhya Das","6 days ago","Guts !!! Aryan has the guts to make a series like this . Showing nepotism , struggle of veteran actors & bollywood mafia needs lots of guts. But ... climax of the series  was awful for me (personal view). 
Brother sister relation between hero aasman & Karishma  , I couldn't digest. Climax could have more interesting rather than this .","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVil6m5xHWY68Kt1dZCw84TK0mKq8fvvM1GXsN6kFYtmEUNbc3e=s128-w32-d-h32-cc-rp","Sonal Agarwal","a week ago","A well written and directed show. Everything the show delivers has a truth in it put along with humor to make it light. Overall, very entertaining and fun to watch!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIF_7GO-c2AnJRlB-vKVW8Sxudk43SueeZigf3eZelNFaXEJQ=s128-w32-d-h32-cc-rp","Dibyendu Saha","a week ago","Crazy show. Entertainment to the fullest. No dull moment, some memorable cameos placed perfectly. Execution at it's best. Topping these the brilliant performances by all the actors.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVeytpnydHByBcyaYJ4pji4R3p9K27KmB573diJzjfVVSQw1CfP=s128-w32-d-h32-cc-rp","Ayushmaan Saha","a week ago","Absolutely loved it! Finally, something in Bollywood that feels new, daring, and full of energy. Brilliant storytelling, powerful acting, and such a unique concept. Highly recommended!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWBOyoao7leU2E7Xvi5oDcXZqE0VGBkAYlRZW8Zz3ffZKfM9Tc=s128-w32-d-h32-cc-rp","sourabh modi","a week ago","Kitna bechoge apne zammer ko jo 5 star rating de rahe ho is gandgi ko.
Kahi bhi gaali use karna  , third class acting , pathetic script
i have stopped watching the series after 1st episode.

those who r spending the precious time of life on such b grade series. please spend some time on yourself and try to find some meaning.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXVoBGtFRxnbxvPdNEi8MQR-NQRb5ooIPX-QNDtZnDyVFAnwz4W=s128-w32-d-h32-cc-rp","Raj Razak","4 days ago","Absolutely mind-blowing! Aryan Khan’s debut is pure fire The story keeps you hooked till the end and every episode ends with a perfect twist  Bollywood finally feels fresh again","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWKeYt1n9OC2LU8hggu_fbwJzLhfTUUmCJJrBXumFnG5sI0ULLg=s128-w32-d-h32-cc-rp","Vishal Chauhan","2 days ago","Honest Review.

""The series has a well-written story with engaging scenes and good comedy. Although it contains some slang language, overall it is highly entertaining and will surely make you laugh.""","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWKZdh6TYr3iwtsoh2kVvELfygp4B1ZiTGFo4ETVkcubqMI5HVhOQ=s128-w32-d-h32-cc-rp","Harjeet Singh","6 days ago","Omg , unbelievable what a direction , 7 episodes u can’t leave it for later , just no words, ragav , lakash, bobby, u guys nailed it , specially Arian khan , welcome to new world and best of luck for your next chapter as a hero , u deserve it , well done, keep it up.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWztB4pCS-OgatvnBYmm2MHUre92l974z4mDxyMQrx4frCF8_Ur=s128-w32-d-h32-cc-rp","Abdul Basit","a week ago","Only inappropriate thing was showing boy doing masturbation 

I mean , should have at least give a warning on episode that this kind of content will be shown. 

We thought srk son presenting it so it will be a family show. 
Come on ......


On the contrary, 
twist in the last episode was a good writing.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocK61GjOuoKM8M14D8kN9llj6QHav5FN4rlYPP-2GS4Qe38Kpg=s128-w32-d-h32-cc-rp","sadhana roykapur","a week ago","The young debutant director Aryan Khan has totally KILLED it . He’s seen this industry closely and it shows in this spoof on Bollywood. Look forward to getting more from him . Well done boy !!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXdQgJOkoHutK6pIeN-lqfAtkSlHNTRCnNehe6Jur9CYI0QBUXZ=s128-w32-d-h32-cc-rp","Krishna Chetri","18 hours ago","I really like this show. Every characters are so good. This show give you laugh , emotional, heroic moment. I enjoyed every episode. So I think without worry you'll watch this show 😜","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocI-GHZLdJ7E-F2mirpp0tAKRniEZnSsbKKPVVK8pwjoBBfYuw=s128-w32-d-h32-cc-rp","David Tirkey","4 days ago","The series was amazing. I really enjoyed it . It was too good . I loved it. Hope so we would see some more spice and twist and entertaining series like this.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKeZolBMfOYNOJ-yuZsMIYR-usP_VrA1AiOFUahp9XYE_Q7bwo=s128-w32-d-h32-cc-rp","Mohammed RIZWAN","a week ago","It’s a decent show with time-pass dark humor. The comedy works well, though the show dips a bit in episodes 4 and 5 before picking up the pace again. Overall, it turns out to be a good watch","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVuWcISyTu1ul99lJOIe4_Q1YbgC4TyVmq6R5q9fH7vJFhJ_HpW=s128-w32-d-h32-cc-rp","Sarfraz I","6 days ago","Entertaining. Ghafur was epic. Boby Deol's best performance, looked very composed and clean dialogues. Though they could have avoided excessive abusive language.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLzW4xVEtY2WhQdWpE0lhEiWolmcGQJy6eVTtIxOhSXzT7mnA=s128-w32-d-h32-cc-rp","shailesh rana DDA","a week ago","Totally pathetic 

This series is a mess from start to finish – a jumbled, uninspired concoction that fails on nearly every level.

It’s is a cinematic misfire. Unless you're getting paid to watch it (or are a completist for some bizarre reason), stay far, far away. On a scale of 1-5 (where 1 is ""meh"" and 5 is ""omg avoid""), I'd give it a solid 0","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocLj4hxvzzmYbrR8Z3QlyxgQ3G8CClYITpgVsDoBI22UaQdZZg=s128-w32-d-h32-cc-rp","Vasim Shaikh","a week ago","I watched today ....it's fun and emotion ....watching Raghav always fun ....chachu is funny ....fun and emotions .....

Hero and heroine does fantastic job .....
Aryan as a director 👏 👌 

All cast have done good work 👏 🙌 👍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVfz4m1x-TkMSAb7EpRKsnGxaCR8C_utBb8Bp_ZfeJh3eugx195ZQ=s128-w32-d-h32-cc-rp","Diveshwar Singh","a week ago","Most entertaining series . 
I haven’t enjoyed watching something so much in a long time . 
Good job Aryan Khan 
Your parents must be super proud and rightfully so .","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJPSd5Ri-NU1bzTTjLNbLZ7SQ5YLo0Kgd33oIGiUDiDdKGbcA=s128-w32-d-h32-cc-rp","Shivani Sharma","a week ago","Absolutely loved it. Watched the entire show twice. Hilarious. So happy seeing it. Full on entertainment. Raghav is ammmmazing and a feast to watch. Lakshya is another beauty. Loved the show. Way to go Aryaaaaaaan khaaaaaan ♡♡♡♡♡♡♡","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWFIgxanWFM2ccobPWesrYhDtNAyxmT05tRFK1UrcIKQLsLazuCzQ=s128-w32-d-h32-cc-rp","Shivansh Bagga","4 days ago","Aryan did an amazing job! The plot twists were unpredictable, and the humor hit perfectly. Every actor brought their best, making this series a fun and thrilling ride.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjURZRr3jvq1e38icpcjqJ7z-Zb6jPNiRMCb-22WPJWV03GxECiE=s128-w32-d-h32-cc-rp","sahilpreet singh","a week ago","Amazing show to watch. I got completely hooked. Saw all 7 episodes in one go. I would love to see season 2 of this show as well.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUJlGehIZ6MTXxYZrZ11Cgd70PtNttcE_wR2jHgI98TmZyPpYzo=s128-w32-d-h32-cc-rp","Asad Zia","a week ago","Very well made series. Hats off to Aryan and all characters have done great job. The new guy is a really good actor","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWqyBwzbM1BxW6HI30lN19JdxIoZ4kqCIV8mCPLOZNCprX4M94o=s128-w32-d-h32-cc-rp","Hiren Mehta","22 hours ago","Aryan do proper scripting and ""language is more important"" to get more gain.

Webseries mean full of Ba***ds and Fu** and Fu***** how many bad words in the entire first episode.

This kind of series can't be watched with kids and what kind of education you provide to youth to speak like this or you provide an example what should not be done 👇👎🖕i just wasted my time 👎","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVUWZH5DYM9IOLyk8Qnp-WJdUL6jycUPpz_xzGVvrNBOWaqqbqF4Q=s128-w32-d-h32-cc-rp","Isha Patni","6 days ago","Amazing series, watched in one day can’t hold my self  to see pure Bollywood masala 
After a long time 
Full of emotions, love , action 
And man what a climax!!!!
Must watch","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKNAGR7rvtEyGqXdOFZgbv00dbUwGACozfFudALqxaii2_Z5A=s128-w32-d-h32-cc-rp","Debashree","a week ago","Just mind refreshing a grt fan of Sharukh sir n the same masala in his Son's directorial debut luv u both Dear Mr Aaryan wanna to see u in u acting u will rock but seriously a grt series 
Entertainment.. Entertainment.. Entertainment 😎😎😎😀😀😀","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUYEYTrjK8c44ZBNCBrMLwHyhojv1xWJ7iyJw9sIMjojYWGcxFM=s128-w32-d-h32-cc-rp","IAM BRATGYPSYSOUL","5 days ago","I m a big aryan khaan fan....!!
I support my bro and all all well wishes to bruh and u nailed it...!! 🥵
Love  is redefined and I found love in every bit of it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUj7g-ck0yYBVrBJMwI7dj4g2Ev9Zu9UVnwkMi6quSkU5ndUEw=s128-w32-d-h32-cc-rp","Imran Shaikh","a day ago","I think Ba***ds of Bollywood is one of the best Bollywood shows I’ve watched this year. I say this NO exaggeration!!! It was so refreshing, satirical, full of Easter eggs and references, ironic humour and honestly and wish that it broke all the records","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXALOnCUrNIaJ2gkhO9VCzWbZJwYl-8vFxKZ_AxuSdb_f3aL02I=s128-w32-d-h32-cc-rp","Swapnali Sg","3 days ago","I love this series 🤩❣️ it's a complete package of  having entertainment entertainment and entertainment 🥹🥹🤩🤩🫡🫡🫡🎩🤌🫶🫶 hat's off All the cast and special thanks for Aaryan Khan ❣️🫶 his perfectly done his movie 🍿🎥 lots of love 💝 all the Cameo jst Woow ❤️😍 the best part of the Emraan Hashmi Cameo 🥹🥹🥹🥹🍿🍿 omg ❤️❤️🫶🫶❣️🤌🤌🤌loved it 😍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWGB5BVpK21PTjv2z7RS2XCM0UsuybNqG_AZPd6TC1VHzIlzZfW0A=s128-w32-d-h32-cc-rp","Sultan Shaikh","a week ago","Probably the best Hollywood series in this past few years. Kudoos to Aryan Khan Great job Bro really. Unexpected but probably I guess is series to MAA HI CH***i…","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJnjB9YOKVuBU9lPTpRgI2IVFvUlV9zMEGVZYM_K6AIp_-C5g=s128-w32-d-h32-cc-rp","Sohail Afzal","a week ago","Watching this not expecting much but 
So pleasantly surprised. If this is the level
Of work you are going to do we the viewers are in for a treat.love from Scotland and all the best for the future.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWnCAc8z67HoipK1TU5WFoNQPS6EgMCTbztoPeyNUwSANKszTjSPA=s128-w32-d-h32-cc-rp","Kully Mathur","a week ago","Very well executed, watched all 7 episodes in one go keeps you captivated, unfortunately would not watch with family. Thoroughly enjoyed the series well done to Aryan Khan on his successful debut in my opinion.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocI1TRvSEzA3g1xUL597FWo2pqF9rnKxs5IotXZpSRzK3PB_Ew=s128-w32-d-h32-cc-rp","Maahi Oceans","a week ago","I loved the show you should watch it and don't bother those unnecessary hate which is spread by people who don't have any work accept pulling someone down. Love the way he picturise the things which are  so dark and hidden.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW4lF1itSKFwnSyd7CM3ariSXs8_bwpOpYQH5w4g9aoUoG4eRA=s128-w32-d-h32-cc-rp","agnisekhar ghosh","5 days ago","Good quality satire and meta commentary on lives of Bollywood,Fun and Raw to watch.The nepo star kids playing the roles perfectly by subverting the real nepo-politics. 

Must watch,Good job son of SRK","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUJoCSipDe5UjHSBwmlXwFUyXi8SyKiPD84X3XXlF3f6ws_uxO8ig=s128-w32-d-h32-cc-rp","SUBHADRA PARTHASARATHY","a week ago","As boring as Suhana Khand Debut. Lifeless , forced humor, constant cursing making it look cool. Waste of time and money. Please save your time for some good movie or series.


I am shocked to see so many 5 star reviews. Even for a SRK movie we don't get such reviews.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIJImFYK3OO-bxmuS7zGrNtC3jR577ZXrzVE_XK20bRgZNJyw=s128-w32-d-h32-cc-rp","Richa Rawal","6 days ago","What the hell did I just watch? The acting was flat, the script was awful, and the whole thing felt like a boring, pointless series. I honestly don’t get how this even made it past production. And then I see it’s rated 7.8 on IMDb? How on earth is half the population liking this trash? Feels like a total waste of time.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXSUIFxxX5zLKlmpVhHSDiQf5v9_26577jDPfoSLZGJT2DZfNx46A=s128-w32-d-h32-cc-rp","Vaishali Yadav","a week ago","Epic. Lakshay and raghav from warrior high , MTV and DID, zee. Seeing them on Netflix ♥️. The direction , fun , jokes are literally landing. It's a fun pack to watch.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUa94qB46qQ7D74sudFJ7_MLgddoYYY0pZA-UIQEHQlrZHO7HoE=s128-w32-d-h32-cc-rp","sohail ansari","a week ago","Average climax screenplay but initially it was perfect. Raghav did a great job. Still spark was missing in the end. 

Shahrukh sir I love you ♥️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKah4D8zJqzqcHuvraLMkFz5sT0LlKwxbI39_CpnVfSPRzyUw=s128-w32-d-h32-cc-rp","Priyankita Pant","a week ago","It was good. I was giving Om Shanti Om rather than Luck by Chance, which a lot of people thought this movie might be like. Because of the whole newcomer entering the industry plotline. And just like OSO - it kinda reinforces the myth that acting is in the ""genes.""","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVjEDaFQa__li8i5x0V8oXE1ygIj7BDaJMniwdnXfPw41XMXE-_=s128-w32-d-h32-cc-rp","Mugdha Bhat","a week ago","Reaaaallly nice spicy, Asmaaan’s acting is awesome and lyrics are the best with the great climax. Nicely directed too. Great series to watch","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXeUNuYHVKDDWb6w6acj1OE20pa7iWgRRe5xMEJ_9gZ0lgtMzJw=s128-w32-d-h32-cc-rp","james smith","a week ago","Mind-fucking-blowing kudos to Khan and his family. It’s impressive work by the debutant director. I wish he directs a movie soon because he is ready to win awards like his dad.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU71cCCV7zgBBRqCoE-nAZBSXEv_SemdlXqGmKarwn8uN-LdqEQ=s128-w32-d-h32-cc-rp","Abhiraj Gupta","a week ago","Had me glued to the screen from 3am till 7am. Crazy show, creative comedic scenes and a bunch of cameos. Dialogues hit spot on and didn’t feel like they were forced.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ6rPKHIcOSRfLlDrqTY-KYNos39rPCf0gWwkpUWRsW-At3IgLg=s128-w32-d-h32-cc-rp","Yogeshwari Rao","6 days ago","This is peak brain rot. A bad show made worse by low grade humor and unnecessary double entendres. The plot went nowhere and the end twist was just for shock value (and am not talking about the title reference here) 
I could say a lot more but I'll stop here.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUsKDhi-QvNOM3mT6yt_0Rs2iZabcF5AqTtXqwdARM0lIKSO99s=s128-w32-d-h32-cc-rp","Pranali","a week ago","Engaging. Entertainment. Humour at peat. Satire. Action. Even I did not overthing or try to guess next move or next seen. It's that much engaging. Overall good. Story is so simple. But still direction feel different.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXSqHB6MRLguvdkGosSf6ed4pvmvoLRjuA1knMppX23DcGoiB3J=s128-w32-d-h32-cc-rp","jeevaninho","a week ago","⭐ 1/5
This series is a total disappointment — hyped with the promise of a Tamannaah song (Ghafoor) that never actually exists in the show, making the entire promotion feel like a cheap publicity stunt. What we get instead is a weak, dragging boring drama with recycled plots, poor writing, and zero freshness. Misleading marketing plus a dull story makes this a complete waste of time.","You and 23 other people found this helpful.","23 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWMUQ47ZGKqC9JnUEPFjzoSXnyzeYtMT4K0M1Dq6mboMpc3RC0=s128-w32-d-h32-cc-rp","Pranjal Solanki","a week ago","I personally liked the show it was full of entertainment. Especially creating something for first time and it turns out to be so good. Aryan, now you have set the bar high.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWlVAotk8N4CU6mh_muULy2PwLO_SZzWmDGhCaKXpEK8eS93nvHqw=s128-w32-d-h32-cc-rp","Siddhartha Mukhopadhyay","5 days ago","One of the best web series I have seen, Aryan is a true genius as he has cracked the social media algo. 
It is a banger. Must watch!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUom_HI-CvWlN2bpcFNZAxolNxGH5Nc9IdFQY59dv4b1Bk_sH8B=s128-w32-d-h32-cc-rp","Amaltas Patki","a week ago","Absolutely amazing humour! I loved the cast, the songs and the plot! It's a must watch! Aryan Khan has indeed done an excellent job!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVjNxNMzpbYPJFFZILAZWTibRluVlICpYipDLhs3hEDia-rlFTu=s128-w32-d-h32-cc-rp","Prajval Prince","a week ago","Finished #TheBadsOfBollywoodOnNetflix 🎬 #AryanKhan has nailed it ! 😈Brilliant use of the entire cast & the music is pure fire.Every dialogue hits..but Raghav’s line stole my heart- ‘Akkha Bollywood ek taraf, Emraan Hashmi ek taraf’🔥♥️Banger of a series! 

#TheBastardsofbollywood","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIfBMJ8A5-29hubhtl8d9sJIfgE69wB9jvPryqCXX1__BygFg=s128-w32-d-h32-cc-rp","Sirisha Kumar","a week ago","Aryan has done a brilliant job by not only addressing the issues and politics of bollywood but also the irony of both the nepo and non nepo kids. The comedy timing was amazing along with brilliant dialogues","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW3I3ZWHx-StI9VS1zXOT0odB61tBTwMV35cSWDMtohXZv50lLZow=s128-w32-d-h32-cc-rp","Self Musing","a week ago","What did I just watch? Not a series. Not a show. This was an eruption. A firecracker of sarcasm, a thunderstorm of wit, and a glorious, unapologetic parade of everything Bollywood is accused of — nepotism, arrogance, cringe, swagger — turned into pure cinematic gold.

It’s raw. It’s messy. It’s insulting. It’s brilliant. The kind of drama you can’t look away from, even when it makes you squirm. This isn’t a debut, this is a declaration.

Aryan didn’t just make a series; he staged a coronation!!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIEFl8U1RNBRFiF-CH4HybiXCDc8qPeG7b68N8Kt7YkY6rq=s128-w32-d-h32-cc-rp","Muneeb Ishfaq","a week ago","This season of Bollywood was totally a Bullshit! No story, no direction - it was like a big mess. I think all the good reviews are paid for - nobody likes this crap honestly.

It's the worst Bollywood season I've seen. Waste of time watching it. Don't bother, you'll just get bored. They just threw some famous actors together and made a big disaster.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUHWFaCT2w-l8PrqQMrL1dXZSuzt7r22ws5dd_v-v_RKtf_2Js=s128-w32-d-h32-cc-rp","ALEENA FATIMA","a week ago","Amazing show 
Best best all episodes 
Comedy, action , and last episode climax wow
Last me Jo twist Aya ha Bhai shab asa twist Socha b ni tha 
Can't wait for next part plzz jldi sy next part lao","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW-GZqN2H0Vfb0tEMolsZyyucVRTqL_9CRNgchas7qh8thuQp-V=s128-w32-d-h32-cc-rp","AMAN RAJ","a week ago","It's the most bollywood series on bollywood. Om Shanti Om meets Gangs of Wasseypur. 
Good looking actors, Mass entry, good songs, a love story, a car chase sequence and fight scene climax. The ending is something which you won't see coming.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIOsCBle9xLbapSJfEXFUzCDhWIcvo6qp56lCptraesjpfhDQ=s128-w32-d-h32-cc-rp","3AV Gamerz","a week ago","It is exiting and good series interns of bollywood reality shown and Climax is unpredictable. BUT YES ARYAN KHAN direction and The Cast and Members of this series have done amazing job 👍👍 would love to see Season 2 as soon as possible and more series.❤️❤️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLcBZwr6gInxPQoEI_TeOwHBSfBLsOerdbDMFq2PgOj17BbhQ=s128-w32-d-h32-cc-rp","Vaishali Thakorlal","a week ago","Most hilarious and fresh show on internet today. Enjoyed a lot. Love the mind boggling end. Very well written and direction. Binge worthy.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLk1Xb_mgmcL3UnHR8OjhKImepY6euksKRGG-yNE2RbuYeTaw=s128-w32-d-h32-cc-rp","Sandeep Kumar","a week ago","The Bads of Bollywood is making waves with its daring, flashy, and unapologetically entertaining approach. Audiences are particularly loving how it playfully critiques the industry itself — from nepotism to scandals — with a sharp, self-aware tone.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJVhlYmTu_iTq5bIh143dCqIMuf5Hn_QKA2K1koYox6-aJJDxg=s128-w32-d-h32-cc-rp","CN CHANDAN","a week ago","Acting is really depends on the director,by which an actor can do his best.
The only one Aryan Khan superb bro as your father always been.
Love you","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWROSVhziTxm7X-CB3ClifX0166hickgM1mmDNPQt-rmQU8PZln=s128-w32-d-h32-cc-rp","MTS","3 days ago","Absolutely worth of watching. That dialogue ""Sitaare to bahot hain but Aasman sirf ek"" I love that. Congratulations Aryan for your endless journey as the director of bollywood. ❤️❤️❤️❤️❤️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX2DdY8sOjk6XMO_YZ174LdtiomuKZfgGWS0JJGyzUQUjaBgp4=s128-w32-d-h32-cc-rp","Anushka","a week ago","It was fun and I did like the starting but the climax was so lame I was taken aback.... I mean I did enjoy watching it but the climax was so weird. It was all cringe after the filmfirst episode but before that was entertaining tbh. I just think that the climax would've been better rather than giving it a ""step sibling"" angle orelse it would've been the best series I've ever watched. Rest everything was great....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJr9cekxc3y4rvrBgFWo98ntcsANlI1QtRyDW2zlUZRUu0z-Q=s128-w32-d-h32-cc-rp","Shreya Nerikar","a week ago","Great start of Aryan khan and the most wonderful show ever. Awsome work by the actors. Most importantly Bobby Deol. He looks hot 😍🥰😘","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLgUpJBlOG789ostM9zzh7-JFSvCy7W42Z6xpsgYR1meaNH3g=s128-w32-d-h32-cc-rp","yousuf Khan","a week ago","I thought this would be like the bullshit ibrahim and khusi kapoor did , but wow aryan really proved himself so thoughtful and dilected so well . Aryan khan will be the best director in india imo.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVBZlWal59TzTCT8yEkT3U5ZSY3FNbFri6COtGJEC5WnFPgm15WlQ=s128-w32-d-h32-cc-rp","umair javed","a week ago","over all best frictional story. masala. but last mein jo twist hai , hat's off Aryan khan now i understand THE BAS###D OF BOLLYWOOD, TITLE. very genius move.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIO76XIAHBq-xE2VKIGeSsSFsj51ucj9zpPEvJTlk-XGa8CLw=s128-w32-d-h32-cc-rp","g k","4 days ago","A very good entertainment, this is one of those shows that I would want to watch again. it was a really good one, Actors have done a great job! along with Director","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVIE73hgbivZ5j7_AATuZfCDWEpwxqQ7Qu0BhyMhQBXMtiudAJx=s128-w32-d-h32-cc-rp","Ananya Das","5 days ago","The plot twist had me gagged. An absolute masterpiece. Really need more series like this from Bollywood. Personally loved episode 6. Classic","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV_Os9t94WwUo0-J0KU7MXUdWTSjF37xlAtoAh6_x2iASXlxfU=s128-w32-d-h32-cc-rp","Happy Litchi","6 days ago","All reviews are fake, purchased. I can easily understand the language of purchased reviews. I am big fan of SRK but I watched first episode of this show and I thought what shit did i watch?????????? And their failure is they had to purchase reviews. Lol! Boring af!","You and 1 other person found this helpful.","1 person found this helpful."
